# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR
159 -0.623246 -0.823647 1.066831 102 102 102 1.0
160 -0.146293 -0.162325 0.047751 102 102 102 1.0
161 0.983968 0.278557 1.045787 102 102 102 1.0
162 0.615230 0.374750 0.518946 102 102 102 1.0
163 0.242485 -0.034068 0.059960 102 102 102 1.0
164 0.190381 0.182365 0.069502 102 102 102 1.0
165 -0.446894 -0.286573 0.281838 102 102 102 1.0
166 -0.795591 0.482966 0.866221 102 102 102 1.0
167 0.138277 0.070140 0.024040 102 102 102 1.0
168 -0.462926 0.875751 0.981241 102 102 102 1.0
169 -0.951904 0.470942 1.127907 102 102 102 1.0
170 0.246493 -0.050100 0.063269 102 102 102 1.0
171 -0.294589 0.082164 0.093534 102 102 102 1.0
172 0.478958 -0.338677 0.344103 102 102 102 1.0
173 0.987976 -0.587174 1.320870 102 102 102 1.0
174 -0.046092 -0.827655 0.687138 102 102 102 1.0
175 0.162325 -0.547094 0.325661 102 102 102 1.0
176 -0.507014 0.186373 0.291798 102 102 102 1.0
177 0.835671 0.719439 1.215939 102 102 102 1.0
178 -0.659319 0.659319 0.869402 102 102 102 1.0
179 0.795591 0.543086 0.927908 102 102 102 1.0
180 -0.847695 0.010020 0.718688 102 102 102 1.0
181 -0.058116 0.711423 0.509500 102 102 102 1.0
182 -0.507014 -0.226453 0.308344 102 102 102 1.0
183 0.775551 0.803607 1.247264 102 102 102 1.0
184 0.490982 -0.619238 0.624520 102 102 102 1.0
185 -0.394790 0.671343 0.606560 102 102 102 1.0
186 0.531062 -0.991984 1.266059 102 102 102 1.0
187 -0.963928 0.150301 0.951747 102 102 102 1.0
188 -0.659319 0.170341 0.463717 102 102 102 1.0
189 -0.667335 0.174349 0.475733 102 102 102 1.0
190 -0.939880 -0.370741 1.020823 102 102 102 1.0
191 0.014028 -0.382766 0.146706 102 102 102 1.0
192 0.134269 0.390782 0.170738 102 102 102 1.0
193 0.130261 -0.811623 0.675700 102 102 102 1.0
194 -0.438878 -0.490982 0.433677 102 102 102 1.0
195 -0.174349 0.823647 0.708792 102 102 102 1.0
196 -0.338677 0.819639 0.786511 102 102 102 1.0
197 -0.859719 0.595190 1.093369 102 102 102 1.0
198 0.186373 0.691383 0.512745 102 102 102 1.0
199 -0.619238 0.046092 0.385581 102 102 102 1.0
200 0.454910 -0.911824 1.038365 102 102 102 1.0
201 -0.202405 -0.551102 0.344681 102 102 102 1.0
202 -0.242485 0.807615 0.711041 102 102 102 1.0
203 -0.787575 -0.883768 1.401320 102 102 102 1.0
204 0.883768 -0.771543 1.376324 102 102 102 1.0
205 -0.987976 -0.651303 1.400292 102 102 102 1.0
206 0.743487 -0.242485 0.611572 102 102 102 1.0
207 -0.751503 -0.635271 0.968325 102 102 102 1.0
208 -0.995992 -0.254509 1.056775 102 102 102 1.0
209 -0.627254 -0.278557 0.471042 102 102 102 1.0
210 -0.923848 -0.567134 1.175136 102 102 102 1.0
211 0.851703 0.983968 1.693592 102 102 102 1.0
212 0.911824 -0.931864 1.699792 102 102 102 1.0
213 0.298597 -0.775551 0.690640 102 102 102 1.0
214 0.707415 -0.098196 0.510078 102 102 102 1.0
215 0.214429 -0.587174 0.390753 102 102 102 1.0
216 -0.851703 0.494990 0.970414 102 102 102 1.0
217 -0.971944 -0.266533 1.015715 102 102 102 1.0
218 0.839679 0.026052 0.705740 102 102 102 1.0
219 0.595190 -0.951904 1.260372 102 102 102 1.0
220 -0.114228 0.178357 0.044859 102 102 102 1.0
221 0.927856 0.498998 1.109915 102 102 102 1.0
222 -0.591182 -0.523046 0.623074 102 102 102 1.0
223 -0.951904 0.779559 1.513833 102 102 102 1.0
224 -0.511022 -0.903808 1.078012 102 102 102 1.0
225 0.551102 -0.723447 0.827089 102 102 102 1.0
226 -0.527054 -0.254509 0.342561 102 102 102 1.0
227 -0.382766 0.715431 0.658351 102 102 102 1.0
228 -0.462926 -0.338677 0.329003 102 102 102 1.0
229 -0.647295 0.911824 1.250413 102 102 102 1.0
230 0.575150 -0.326653 0.437500 102 102 102 1.0
231 0.014028 -0.811623 0.658929 102 102 102 1.0
232 0.066132 0.138277 0.023494 102 102 102 1.0
233 0.527054 -0.967936 1.214686 102 102 102 1.0
234 0.258517 0.054108 0.069759 102 102 102 1.0
235 0.318637 -0.675351 0.557628 102 102 102 1.0
236 -0.643287 0.635271 0.817386 102 102 102 1.0
237 -0.470942 -0.635271 0.625355 102 102 102 1.0
238 0.458918 -0.390782 0.363316 102 102 102 1.0
239 0.507014 -0.667335 0.702399 102 102 102 1.0
240 -0.406814 0.418838 0.340922 102 102 102 1.0
241 -0.250501 -0.987976 1.038847 102 102 102 1.0
242 0.390782 -0.074148 0.158208 102 102 102 1.0
243 -0.042084 0.527054 0.279557 102 102 102 1.0
244 0.306613 -0.234469 0.148987 102 102 102 1.0
245 0.567134 0.230461 0.374754 102 102 102 1.0
246 0.262525 -0.895792 0.871362 102 102 102 1.0
247 0.563126 -0.150301 0.339701 102 102 102 1.0
248 -0.775551 -0.110220 0.613628 102 102 102 1.0
249 0.587174 -0.454910 0.551717 102 102 102 1.0
250 0.106212 0.583166 0.351364 102 102 102 1.0
251 -0.174349 0.046092 0.032522 102 102 102 1.0
252 -0.282565 -0.903808 0.896711 102 102 102 1.0
253 -0.779559 0.054108 0.610640 102 102 102 1.0
254 -0.474950 -0.370741 0.363027 102 102 102 1.0
255 0.787575 -0.350701 0.743266 102 102 102 1.0
256 0.062124 -0.923848 0.857354 102 102 102 1.0
257 -0.519038 -0.238477 0.326272 102 102 102 1.0
258 0.426854 -0.282565 0.262047 102 102 102 1.0
259 -0.398798 0.342685 0.276473 102 102 102 1.0
260 0.022044 0.474950 0.226063 102 102 102 1.0
261 -0.210421 0.366733 0.178770 102 102 102 1.0
262 0.386774 -0.006012 0.149630 102 102 102 1.0
263 -0.723447 0.931864 1.391745 102 102 102 1.0
264 -0.839679 0.406814 0.870559 102 102 102 1.0
265 0.426854 -0.398798 0.341244 102 102 102 1.0
266 0.675351 -0.470942 0.677885 102 102 102 1.0
267 -0.611222 0.515030 0.638849 102 102 102 1.0
268 0.150301 -0.711423 0.528713 102 102 102 1.0
269 0.787575 0.571142 0.946478 102 102 102 1.0
270 -0.026052 0.170341 0.029695 102 102 102 1.0
271 -0.555110 0.090180 0.316280 102 102 102 1.0
272 0.779559 -0.959920 1.529158 102 102 102 1.0
273 0.631263 0.254509 0.463267 102 102 102 1.0
274 0.394790 0.547094 0.455171 102 102 102 1.0
275 -0.170341 0.699399 0.518175 102 102 102 1.0
276 -0.679359 -0.947896 1.360035 102 102 102 1.0
277 -0.346693 0.607214 0.488906 102 102 102 1.0
278 -0.611222 -0.026052 0.374272 102 102 102 1.0
279 0.735471 0.074148 0.546415 102 102 102 1.0
280 0.374750 -0.603206 0.504295 102 102 102 1.0
281 0.410822 0.134269 0.186802 102 102 102 1.0
282 -0.430862 -0.667335 0.630977 102 102 102 1.0
283 -0.643287 0.346693 0.534014 102 102 102 1.0
284 0.018036 0.054108 0.003253 102 102 102 1.0
285 0.927856 0.318637 0.962446 102 102 102 1.0
286 0.114228 0.406814 0.178545 102 102 102 1.0
287 -0.559118 -0.895792 1.115056 102 102 102 1.0
288 0.883768 -0.438878 0.973659 102 102 102 1.0
289 -0.655311 0.306613 0.523444 102 102 102 1.0
290 0.807615 0.490982 0.893306 102 102 102 1.0
291 -0.314629 0.951904 1.005112 102 102 102 1.0
292 0.066132 -0.503006 0.257389 102 102 102 1.0
293 -0.995992 0.478958 1.221401 102 102 102 1.0
294 0.943888 -0.511022 1.152068 102 102 102 1.0
295 0.739479 0.010020 0.546930 102 102 102 1.0
296 -0.727455 0.983968 1.497384 102 102 102 1.0
297 -0.178357 0.851703 0.757210 102 102 102 1.0
298 0.110220 -0.298597 0.101309 102 102 102 1.0
299 0.102204 0.390782 0.163156 102 102 102 1.0
300 0.106212 -0.190381 0.047526 102 102 102 1.0
301 -0.827655 -0.619238 1.068470 102 102 102 1.0
302 0.458918 -0.430862 0.396247 102 102 102 1.0
303 -0.078156 0.907816 0.830238 102 102 102 1.0
304 -0.603206 -0.911824 1.195280 102 102 102 1.0
305 -0.611222 -0.963928 1.302750 102 102 102 1.0
306 0.551102 0.294589 0.390496 102 102 102 1.0
307 -0.366733 -0.466934 0.352521 102 102 102 1.0
308 -0.110220 0.799599 0.651507 102 102 102 1.0
309 0.182365 0.138277 0.052377 102 102 102 1.0
310 0.258517 0.406814 0.232328 102 102 102 1.0
311 0.330661 -0.695391 0.592905 102 102 102 1.0
312 -0.318637 0.683367 0.568520 102 102 102 1.0
313 0.859719 -0.414830 0.911201 102 102 102 1.0
314 0.631263 -0.963928 1.327649 102 102 102 1.0
315 -0.615230 0.571142 0.704712 102 102 102 1.0
316 0.943888 0.515030 1.156180 102 102 102 1.0
317 -0.983968 0.795591 1.601158 102 102 102 1.0
318 0.919840 0.286573 0.928229 102 102 102 1.0
319 -0.947896 0.995992 1.890507 102 102 102 1.0
320 -0.559118 -0.494990 0.557628 102 102 102 1.0
321 0.799599 -0.198397 0.678720 102 102 102 1.0
322 0.955912 0.511022 1.174911 102 102 102 1.0
323 -0.795591 -0.254509 0.697740 102 102 102 1.0
324 -0.827655 -0.430862 0.870655 102 102 102 1.0
325 -0.046092 0.551102 0.305838 102 102 102 1.0
326 -0.647295 0.142285 0.439235 102 102 102 1.0
327 0.635271 -0.867735 1.156533 102 102 102 1.0
328 -0.915832 -0.098196 0.848390 102 102 102 1.0
329 0.482966 0.683367 0.700246 102 102 102 1.0
330 0.086172 0.587174 0.352199 102 102 102 1.0
331 -0.398798 -0.010020 0.159140 102 102 102 1.0
332 -0.535070 0.599198 0.645339 102 102 102 1.0
333 -0.847695 0.406814 0.884085 102 102 102 1.0
334 -0.490982 -0.575150 0.571861 102 102 102 1.0
335 -0.222445 -0.879759 0.823459 102 102 102 1.0
336 0.547094 0.511022 0.560456 102 102 102 1.0
337 -0.178357 0.102204 0.042257 102 102 102 1.0
338 0.162325 -0.587174 0.371123 102 102 102 1.0
339 0.967936 -0.454910 1.143843 102 102 102 1.0
340 0.182365 -0.791583 0.659861 102 102 102 1.0
341 0.114228 -0.675351 0.469147 102 102 102 1.0
342 0.346693 0.082164 0.126947 102 102 102 1.0
343 0.470942 -0.274549 0.297163 102 102 102 1.0
344 0.370741 0.130261 0.154417 102 102 102 1.0
345 -0.667335 0.070140 0.450255 102 102 102 1.0
346 0.242485 -0.202405 0.099767 102 102 102 1.0
347 -0.935872 -0.747495 1.434605 102 102 102 1.0
348 -0.787575 0.350701 0.743266 102 102 102 1.0
349 0.599198 0.194389 0.396826 102 102 102 1.0
350 0.983968 0.627254 1.361641 102 102 102 1.0
351 0.803607 0.811623 1.304517 102 102 102 1.0
352 -0.755511 0.410822 0.739571 102 102 102 1.0
353 0.150301 0.182365 0.055847 102 102 102 1.0
354 -0.831663 0.651303 1.115859 102 102 102 1.0
355 0.478958 0.262525 0.298320 102 102 102 1.0
356 -0.166333 0.907816 0.851796 102 102 102 1.0
357 0.695391 0.967936 1.420468 102 102 102 1.0
358 0.991984 -0.679359 1.445560 102 102 102 1.0
359 0.430862 -0.799599 0.825001 102 102 102 1.0
360 -0.735471 -0.691383 1.018928 102 102 102 1.0
361 -0.943888 -0.639279 1.299601 102 102 102 1.0
362 -0.142285 0.194389 0.058032 102 102 102 1.0
363 -0.402806 -0.831663 0.853916 102 102 102 1.0
364 -0.338677 0.214429 0.160682 102 102 102 1.0
365 0.615230 0.266533 0.449548 102 102 102 1.0
366 -0.899800 -0.867735 1.562604 102 102 102 1.0
367 0.695391 0.082164 0.490319 102 102 102 1.0
368 0.527054 0.883768 1.058831 102 102 102 1.0
369 -0.394790 0.254509 0.220634 102 102 102 1.0
370 -1.000000 0.667335 1.445336 102 102 102 1.0
371 -0.871744 0.042084 0.761708 102 102 102 1.0
372 -0.306613 0.683367 0.561002 102 102 102 1.0
373 0.895792 0.398798 0.961482 102 102 102 1.0
374 0.815631 0.803607 1.311039 102 102 102 1.0
375 -0.871744 -0.715431 1.271778 102 102 102 1.0
376 -0.695391 0.627254 0.877017 102 102 102 1.0
377 0.162325 0.206413 0.068956 102 102 102 1.0
378 0.190381 -0.290581 0.120682 102 102 102 1.0
379 0.883768 -0.883768 1.562090 102 102 102 1.0
380 0.390782 -0.775551 0.754190 102 102 102 1.0
381 -0.819639 -0.971944 1.616483 102 102 102 1.0
382 -0.839679 0.018036 0.705387 102 102 102 1.0
383 -0.923848 0.206413 0.896101 102 102 102 1.0
384 0.979960 0.927856 1.821238 102 102 102 1.0
385 -0.735471 0.322645 0.645018 102 102 102 1.0
386 -0.042084 -0.330661 0.111108 102 102 102 1.0
387 -0.515030 -0.963928 1.194413 102 102 102 1.0
388 0.026052 -0.154309 0.024490 102 102 102 1.0
389 0.767535 -0.631263 0.987602 102 102 102 1.0
390 -0.887776 0.250501 0.850896 102 102 102 1.0
391 -0.963928 0.775551 1.530636 102 102 102 1.0
392 0.150301 0.571142 0.348794 102 102 102 1.0
393 -0.122244 0.266533 0.085984 102 102 102 1.0
394 0.218437 -0.494990 0.292730 102 102 102 1.0
395 -0.070140 0.695391 0.488488 102 102 102 1.0
396 0.647295 0.507014 0.676054 102 102 102 1.0
397 -0.014028 0.731463 0.535235 102 102 102 1.0
398 0.539078 -0.835671 0.988952 102 102 102 1.0
399 0.050100 0.414830 0.174594 102 102 102 1.0
400 0.659319 0.086172 0.442127 102 102 102 1.0
401 0.410822 0.531062 0.450801 102 102 102 1.0
402 -0.450902 0.831663 0.894976 102 102 102 1.0
403 -0.847695 -0.170341 0.747603 102 102 102 1.0
404 0.571142 0.050100 0.328714 102 102 102 1.0
405 0.478958 0.803607 0.875185 102 102 102 1.0
406 -0.190381 -0.070140 0.041164 102 102 102 1.0
407 -0.771543 0.643287 1.009096 102 102 102 1.0
408 -0.150301 0.783567 0.636568 102 102 102 1.0
409 0.671343 0.394790 0.606560 102 102 102 1.0
410 -0.046092 0.503006 0.255140 102 102 102 1.0
411 -0.130261 -0.106212 0.028249 102 102 102 1.0
412 0.711423 -0.146293 0.527524 102 102 102 1.0
413 0.430862 0.134269 0.203670 102 102 102 1.0
414 0.595190 -0.326653 0.460954 102 102 102 1.0
415 0.927856 0.723447 1.384292 102 102 102 1.0
416 -0.731463 -0.955912 1.448805 102 102 102 1.0
417 0.074148 0.330661 0.114835 102 102 102 1.0
418 -0.699399 -0.006012 0.489195 102 102 102 1.0
419 -0.434870 0.819639 0.860920 102 102 102 1.0
420 -0.971944 0.659319 1.379376 102 102 102 1.0
421 0.923848 -0.450902 1.056807 102 102 102 1.0
422 0.955912 0.190381 0.950012 102 102 102 1.0
423 0.871744 0.298597 0.849097 102 102 102 1.0
424 -0.266533 -0.062124 0.074899 102 102 102 1.0
425 0.262525 0.282565 0.148762 102 102 102 1.0
426 0.350701 -0.643287 0.536809 102 102 102 1.0
427 -0.787575 0.254509 0.685049 102 102 102 1.0
428 -0.290581 -0.230461 0.137550 102 102 102 1.0
429 -0.086172 -0.406814 0.172923 102 102 102 1.0
430 0.070140 -0.138277 0.024040 102 102 102 1.0
431 0.286573 0.719439 0.599716 102 102 102 1.0
432 -0.587174 0.394790 0.500633 102 102 102 1.0
433 -0.242485 0.422846 0.237597 102 102 102 1.0
434 -0.911824 0.575150 1.162220 102 102 102 1.0
435 0.907816 0.675351 1.280228 102 102 102 1.0
436 0.899800 -0.474950 1.035217 102 102 102 1.0
437 0.535070 0.939880 1.169674 102 102 102 1.0
438 -0.839679 0.242485 0.763860 102 102 102 1.0
439 0.719439 -0.126253 0.533532 102 102 102 1.0
440 -0.699399 -0.595190 0.843410 102 102 102 1.0
441 0.727455 -0.751503 1.093947 102 102 102 1.0
442 1.000000 -0.098196 1.009642 102 102 102 1.0
443 -0.086172 -0.951904 0.913547 102 102 102 1.0
444 -0.422846 0.370741 0.316248 102 102 102 1.0
445 -0.715431 0.070140 0.516761 102 102 102 1.0
446 -0.783567 -0.807615 1.266220 102 102 102 1.0
447 -0.911824 -0.975952 1.783904 102 102 102 1.0
448 0.014028 0.138277 0.019317 102 102 102 1.0
449 0.587174 0.723447 0.868149 102 102 102 1.0
450 0.711423 -0.042084 0.507894 102 102 102 1.0
451 0.058116 -0.194389 0.041164 102 102 102 1.0
452 0.038076 -0.527054 0.279236 102 102 102 1.0
453 0.094188 0.342685 0.126305 102 102 102 1.0
454 0.106212 0.879759 0.785258 102 102 102 1.0
455 -0.182365 0.022044 0.033743 102 102 102 1.0
456 -0.050100 0.058116 0.005888 102 102 102 1.0
457 -0.979960 -0.831663 1.651985 102 102 102 1.0
458 -0.895792 -0.991984 1.786475 102 102 102 1.0
459 -0.158317 0.262525 0.093984 102 102 102 1.0
460 -0.022044 -0.262525 0.069405 102 102 102 1.0
461 -0.703407 0.635271 0.898350 102 102 102 1.0
462 -0.166333 0.030060 0.028570 102 102 102 1.0
463 -0.879759 0.759519 1.350846 102 102 102 1.0
464 0.214429 -0.026052 0.046658 102 102 102 1.0
465 -0.867735 0.967936 1.689865 102 102 102 1.0
466 -0.242485 -0.194389 0.096586 102 102 102 1.0
467 -0.490982 0.070140 0.245983 102 102 102 1.0
468 -0.799599 -0.046092 0.641483 102 102 102 1.0
469 0.414830 -0.238477 0.228955 102 102 102 1.0
470 -0.206413 0.631263 0.441099 102 102 102 1.0
471 0.474950 0.150301 0.248168 102 102 102 1.0
472 -0.206413 0.855711 0.774848 102 102 102 1.0
473 -0.294589 -0.098196 0.096425 102 102 102 1.0
474 0.927856 -0.975952 1.813398 102 102 102 1.0
475 0.402806 -0.607214 0.530962 102 102 102 1.0
476 -0.771543 -0.683367 1.062269 102 102 102 1.0
477 -0.611222 -0.559118 0.686206 102 102 102 1.0
478 -0.979960 0.094188 0.969193 102 102 102 1.0
479 -0.090180 -0.935872 0.883988 102 102 102 1.0
480 0.210421 0.166333 0.071943 102 102 102 1.0
481 0.767535 -0.587174 0.933884 102 102 102 1.0
482 0.975952 -0.727455 1.481673 102 102 102 1.0
483 0.386774 0.450902 0.352906 102 102 102 1.0
484 -0.190381 0.787575 0.656519 102 102 102 1.0
485 -0.378758 0.583166 0.483540 102 102 102 1.0
486 0.699399 -0.583166 0.829242 102 102 102 1.0
487 -0.839679 -0.815631 1.370316 102 102 102 1.0
488 0.122244 -0.198397 0.054305 102 102 102 1.0
489 0.370741 0.595190 0.491701 102 102 102 1.0
490 -0.987976 -0.555110 1.284244 102 102 102 1.0
491 0.611222 -0.607214 0.742302 102 102 102 1.0
492 0.575150 0.290581 0.415235 102 102 102 1.0
493 -0.995992 0.230461 1.045112 102 102 102 1.0
494 -0.539078 -0.218437 0.338320 102 102 102 1.0
495 0.511022 0.082164 0.267895 102 102 102 1.0
496 0.326653 -0.030060 0.107606 102 102 102 1.0
