# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR
91 0.011011 0.295295 0.087321 102 102 102 1.0
92 -0.861862 -0.297297 0.831192 102 102 102 1.0
93 -0.741742 0.163163 0.576803 102 102 102 1.0
94 -0.035035 0.401401 0.162351 102 102 102 1.0
95 -0.717718 -0.151151 0.537965 102 102 102 1.0
96 0.801802 1.000000 1.642886 102 102 102 1.0
97 -0.551552 -0.643644 0.718486 102 102 102 1.0
98 0.835836 -0.795796 1.331913 102 102 102 1.0
99 0.121121 0.305305 0.107882 102 102 102 1.0
100 0.591592 0.073073 0.355320 102 102 102 1.0
101 0.101101 0.667668 0.456002 102 102 102 1.0
102 -0.663664 -0.923924 1.294085 102 102 102 1.0
103 -0.859860 0.163163 0.765981 102 102 102 1.0
104 -0.625626 0.125125 0.407064 102 102 102 1.0
105 -0.537538 -0.885886 1.073740 102 102 102 1.0
106 0.215215 0.649650 0.468362 102 102 102 1.0
107 -0.495495 -0.469469 0.465917 102 102 102 1.0
108 -0.461461 -0.985986 1.185115 102 102 102 1.0
109 -0.049049 0.269269 0.074912 102 102 102 1.0
110 -0.463463 0.537538 0.503745 102 102 102 1.0
111 -0.187187 -0.419419 0.210952 102 102 102 1.0
112 -0.785786 0.791792 1.244394 102 102 102 1.0
113 -0.513514 -0.931932 1.132193 102 102 102 1.0
114 -0.897898 0.633634 1.207712 102 102 102 1.0
115 0.297297 0.865866 0.838109 102 102 102 1.0
116 -0.047047 0.443443 0.198856 102 102 102 1.0
117 -0.165165 -0.725726 0.553957 102 102 102 1.0
118 0.503504 -0.547548 0.553324 102 102 102 1.0
119 -0.163163 -0.195195 0.064723 102 102 102 1.0
120 -0.229229 0.869870 0.809220 102 102 102 1.0
121 0.215215 0.227227 0.097950 102 102 102 1.0
122 0.895896 0.851852 1.528281 102 102 102 1.0
123 0.349349 -0.257257 0.188226 102 102 102 1.0
124 0.435435 0.003003 0.189613 102 102 102 1.0
125 -0.081081 0.507508 0.264138 102 102 102 1.0
126 0.615616 0.747748 0.938109 102 102 102 1.0
127 0.365365 -0.179179 0.165597 102 102 102 1.0
128 0.429429 0.777778 0.789348 102 102 102 1.0
129 0.513514 -0.525526 0.539873 102 102 102 1.0
130 0.869870 -0.571572 1.083368 102 102 102 1.0
131 -0.857858 0.023023 0.736450 102 102 102 1.0
132 -0.133133 0.969970 0.958566 102 102 102 1.0
133 -0.215215 0.669670 0.494775 102 102 102 1.0
134 0.249249 0.093093 0.070792 102 102 102 1.0
135 -0.363363 0.555556 0.440675 102 102 102 1.0
136 0.761762 -0.317317 0.680971 102 102 102 1.0
137 -0.111111 -0.295295 0.099545 102 102 102 1.0
138 0.633634 -0.695696 0.885484 102 102 102 1.0
139 -0.753754 0.937938 1.447872 102 102 102 1.0
140 -0.619620 -0.505506 0.639464 102 102 102 1.0
141 0.769770 -0.663664 1.032995 102 102 102 1.0
142 0.503504 -0.311311 0.350431 102 102 102 1.0
143 -0.953954 0.067067 0.914526 102 102 102 1.0
144 -0.265265 0.209209 0.114134 102 102 102 1.0
145 -0.623624 -0.129129 0.405581 102 102 102 1.0
146 0.647648 0.359359 0.548587 102 102 102 1.0
147 -0.563564 0.433433 0.505468 102 102 102 1.0
148 -0.663664 -0.673674 0.894286 102 102 102 1.0
149 -0.895896 0.617618 1.184081 102 102 102 1.0
150 0.069069 0.811812 0.663809 102 102 102 1.0
151 -0.589590 0.915916 1.186518 102 102 102 1.0
152 0.199199 0.489489 0.279280 102 102 102 1.0
153 0.977978 -0.241241 1.014638 102 102 102 1.0
154 -0.709710 0.773774 1.102414 102 102 102 1.0
155 -0.873874 -0.397397 0.921580 102 102 102 1.0
156 0.165165 0.553554 0.333701 102 102 102 1.0
157 0.307307 -0.197197 0.133325 102 102 102 1.0
158 0.547548 0.127127 0.315970 102 102 102 1.0
159 -0.917918 0.651652 1.267223 102 102 102 1.0
160 0.835836 0.509510 0.958221 102 102 102 1.0
161 0.981982 -0.847848 1.683135 102 102 102 1.0
162 -0.057057 -0.713714 0.512643 102 102 102 1.0
163 -1.000000 0.757758 1.574197 102 102 102 1.0
164 -0.955956 0.587588 1.259111 102 102 102 1.0
165 0.657658 -0.573574 0.761500 102 102 102 1.0
166 0.079079 -0.887888 0.794598 102 102 102 1.0
167 -0.739740 0.069069 0.551985 102 102 102 1.0
168 0.733734 0.293293 0.624386 102 102 102 1.0
169 -0.563564 0.235235 0.372939 102 102 102 1.0
170 0.089089 0.967968 0.944899 102 102 102 1.0
171 -0.461461 -0.383383 0.359930 102 102 102 1.0
172 0.543544 0.747748 0.854566 102 102 102 1.0
173 -0.255255 -0.593594 0.417509 102 102 102 1.0
174 -0.367367 -0.761762 0.715240 102 102 102 1.0
175 0.263263 0.249249 0.131433 102 102 102 1.0
176 -0.961962 -0.651652 1.350021 102 102 102 1.0
177 0.661662 0.543544 0.733236 102 102 102 1.0
178 -0.741742 -0.817818 1.219007 102 102 102 1.0
179 -0.537538 0.351351 0.412394 102 102 102 1.0
180 -0.237237 -0.891892 0.851753 102 102 102 1.0
181 -0.451451 -0.029029 0.204651 102 102 102 1.0
182 -0.457457 -0.575576 0.540555 102 102 102 1.0
183 0.565566 0.165165 0.347144 102 102 102 1.0
184 -0.075075 -0.815816 0.671192 102 102 102 1.0
185 -0.495495 0.757758 0.819713 102 102 102 1.0
186 0.651652 0.689690 0.900322 102 102 102 1.0
187 0.925926 0.279279 0.935336 102 102 102 1.0
188 0.603604 -0.329329 0.472795 102 102 102 1.0
189 0.129129 -0.159159 0.042006 102 102 102 1.0
190 -0.747748 0.621622 0.945540 102 102 102 1.0
191 -0.503504 -0.625626 0.644923 102 102 102 1.0
192 0.893894 -0.377377 0.941460 102 102 102 1.0
193 0.739740 0.309309 0.642887 102 102 102 1.0
194 -0.249249 -0.649650 0.484170 102 102 102 1.0
195 0.861862 0.153153 0.766262 102 102 102 1.0
196 0.165165 0.785786 0.644739 102 102 102 1.0
197 0.561562 -0.757758 0.889548 102 102 102 1.0
198 0.299299 0.385385 0.238102 102 102 102 1.0
199 -0.155155 -0.027027 0.024804 102 102 102 1.0
200 -0.289289 0.339339 0.198839 102 102 102 1.0
201 -0.899900 0.259259 0.877035 102 102 102 1.0
202 -0.891892 0.115115 0.808723 102 102 102 1.0
203 -0.401401 0.963964 1.090350 102 102 102 1.0
204 -0.483483 -0.451451 0.437565 102 102 102 1.0
205 0.417417 0.477477 0.402222 102 102 102 1.0
206 0.829830 0.245245 0.748763 102 102 102 1.0
207 -0.333333 0.295295 0.198310 102 102 102 1.0
208 -0.365365 -0.779780 0.741548 102 102 102 1.0
209 0.059059 -0.609610 0.375112 102 102 102 1.0
210 -0.471471 0.505506 0.477821 102 102 102 1.0
211 -0.465465 0.057057 0.219914 102 102 102 1.0
212 0.439439 -0.153153 0.216563 102 102 102 1.0
213 -0.755756 0.973974 1.519792 102 102 102 1.0
214 -0.611612 0.741742 0.924250 102 102 102 1.0
215 0.497497 0.449449 0.449509 102 102 102 1.0
216 -0.615616 0.423423 0.558270 102 102 102 1.0
217 -0.927928 0.027027 0.861781 102 102 102 1.0
218 0.983984 -0.569570 1.292634 102 102 102 1.0
219 -0.979980 -0.069069 0.965131 102 102 102 1.0
220 -0.889890 -0.737738 1.336161 102 102 102 1.0
221 0.557558 -0.881882 1.088586 102 102 102 1.0
222 -0.187187 0.319319 0.137004 102 102 102 1.0
223 0.229229 -0.219219 0.100603 102 102 102 1.0
224 -0.195195 -0.783784 0.652418 102 102 102 1.0
225 0.425425 -0.047047 0.183200 102 102 102 1.0
226 -0.969970 -0.047047 0.943055 102 102 102 1.0
227 0.671672 0.589590 0.798759 102 102 102 1.0
228 0.747748 -0.289289 0.642815 102 102 102 1.0
229 0.391391 0.231231 0.206655 102 102 102 1.0
230 0.707708 -0.231231 0.554318 102 102 102 1.0
231 -0.695696 0.163163 0.510615 102 102 102 1.0
232 0.447447 0.447447 0.400418 102 102 102 1.0
233 -0.541542 -0.459459 0.504370 102 102 102 1.0
234 0.553554 0.065065 0.310655 102 102 102 1.0
235 0.997998 -0.975976 1.948529 102 102 102 1.0
236 0.133133 0.077077 0.023665 102 102 102 1.0
237 -0.423423 0.829830 0.867905 102 102 102 1.0
238 0.101101 0.373373 0.149629 102 102 102 1.0
239 0.965966 0.757758 1.507287 102 102 102 1.0
240 -0.069069 0.155155 0.028844 102 102 102 1.0
241 -0.813814 -0.473473 0.886470 102 102 102 1.0
242 -0.457457 -0.841842 0.917965 102 102 102 1.0
243 -0.819820 -0.297297 0.760490 102 102 102 1.0
244 -0.351351 0.797798 0.759929 102 102 102 1.0
245 -0.135135 -0.827828 0.703560 102 102 102 1.0
246 0.775776 -0.563564 0.919432 102 102 102 1.0
247 0.701702 0.217217 0.539569 102 102 102 1.0
248 -1.000000 0.937938 1.879728 102 102 102 1.0
249 -0.043043 0.049049 0.004259 102 102 102 1.0
250 -0.049049 0.135135 0.020667 102 102 102 1.0
251 -0.963964 -0.611612 1.303295 102 102 102 1.0
252 -0.093093 0.441441 0.203537 102 102 102 1.0
253 0.215215 -0.663664 0.486767 102 102 102 1.0
254 -0.665666 -0.201201 0.483593 102 102 102 1.0
255 -0.465465 0.395395 0.372996 102 102 102 1.0
256 -0.719720 -0.633634 0.919488 102 102 102 1.0
257 -0.165165 -0.371371 0.165196 102 102 102 1.0
258 0.657658 0.877878 1.203183 102 102 102 1.0
259 0.219219 -0.057057 0.051313 102 102 102 1.0
260 -0.439439 0.125125 0.208763 102 102 102 1.0
261 -0.561562 0.629630 0.711785 102 102 102 1.0
262 0.007007 0.695696 0.484042 102 102 102 1.0
263 0.059059 0.967968 0.940450 102 102 102 1.0
264 -0.875876 -0.837838 1.469131 102 102 102 1.0
265 0.121121 -0.925926 0.872009 102 102 102 1.0
266 0.923924 0.599600 1.213155 102 102 102 1.0
267 0.623624 0.559560 0.702013 102 102 102 1.0
268 0.617618 -0.923924 1.235087 102 102 102 1.0
269 0.487487 -0.027027 0.238375 102 102 102 1.0
270 -0.637638 -0.397397 0.564506 102 102 102 1.0
271 0.781782 0.655656 1.041067 102 102 102 1.0
272 -0.561562 -0.463463 0.530150 102 102 102 1.0
273 0.409409 -0.431431 0.353749 102 102 102 1.0
274 -0.419419 -0.139139 0.195272 102 102 102 1.0
275 -0.233233 0.431431 0.240531 102 102 102 1.0
276 0.949950 -0.259259 0.969620 102 102 102 1.0
277 -0.523524 0.345345 0.393340 102 102 102 1.0
278 0.023023 -0.099099 0.010351 102 102 102 1.0
279 0.177177 0.159159 0.056723 102 102 102 1.0
280 -0.553554 -0.043043 0.308274 102 102 102 1.0
281 0.013013 0.133133 0.017894 102 102 102 1.0
282 0.189189 -0.021021 0.036234 102 102 102 1.0
283 0.353353 0.915916 0.963761 102 102 102 1.0
284 -0.393393 0.921922 1.004698 102 102 102 1.0
285 -0.201201 0.511512 0.302126 102 102 102 1.0
286 0.309309 -0.645646 0.512531 102 102 102 1.0
287 -0.147147 -0.245245 0.081798 102 102 102 1.0
288 -0.605606 -0.035035 0.367986 102 102 102 1.0
289 -0.609610 -0.535536 0.658422 102 102 102 1.0
290 0.749750 -0.793794 1.192233 102 102 102 1.0
291 0.875876 0.011011 0.767280 102 102 102 1.0
292 -0.197197 0.975976 0.991416 102 102 102 1.0
293 -0.957958 -0.019019 0.918045 102 102 102 1.0
294 0.997998 -0.681682 1.460690 102 102 102 1.0
295 0.849850 -0.589590 1.069861 102 102 102 1.0
296 -0.869870 0.547548 1.056482 102 102 102 1.0
297 0.027027 0.107107 0.012202 102 102 102 1.0
298 -0.037037 0.989990 0.981452 102 102 102 1.0
299 0.223223 -0.533534 0.334487 102 102 102 1.0
300 0.673674 0.409409 0.621452 102 102 102 1.0
301 0.215215 -0.021021 0.046759 102 102 102 1.0
302 0.827828 -0.499499 0.934799 102 102 102 1.0
303 -0.935936 0.535536 1.162774 102 102 102 1.0
304 -0.253253 -0.455455 0.271577 102 102 102 1.0
305 -0.095095 -0.327327 0.116186 102 102 102 1.0
306 -0.081081 -0.963964 0.935801 102 102 102 1.0
307 0.085085 0.183183 0.040796 102 102 102 1.0
308 -0.611612 0.955956 1.287921 102 102 102 1.0
309 -0.915916 -0.953954 1.748930 102 102 102 1.0
310 -0.897898 -0.711712 1.312754 102 102 102 1.0
311 0.027027 0.629630 0.397164 102 102 102 1.0
312 -0.201201 -0.969970 0.981324 102 102 102 1.0
313 0.901902 -0.621622 1.199840 102 102 102 1.0
314 0.995996 0.989990 1.972088 102 102 102 1.0
315 -0.155155 -0.941942 0.911328 102 102 102 1.0
316 0.049049 -0.755756 0.573573 102 102 102 1.0
317 0.485485 -0.653654 0.662959 102 102 102 1.0
318 -0.483483 -0.119119 0.247946 102 102 102 1.0
319 0.341341 -0.281281 0.195633 102 102 102 1.0
320 0.433433 0.627628 0.581781 102 102 102 1.0
321 0.819820 0.137137 0.690911 102 102 102 1.0
322 0.039039 -0.749750 0.563649 102 102 102 1.0
323 -0.257257 -0.415415 0.238751 102 102 102 1.0
324 0.859860 -0.701702 1.231744 102 102 102 1.0
325 0.039039 -0.537538 0.290471 102 102 102 1.0
326 0.351351 -0.723724 0.647224 102 102 102 1.0
327 0.401401 0.831832 0.853067 102 102 102 1.0
328 0.075075 -0.205205 0.047745 102 102 102 1.0
329 -0.299299 -0.383383 0.236563 102 102 102 1.0
330 -0.753754 0.257257 0.634326 102 102 102 1.0
331 -0.167167 -0.121121 0.042615 102 102 102 1.0
332 -0.915916 -0.319319 0.940867 102 102 102 1.0
333 -0.239239 -0.401401 0.218359 102 102 102 1.0
334 -1.000000 0.755756 1.571167 102 102 102 1.0
335 0.489489 -0.629630 0.636033 102 102 102 1.0
336 0.235235 0.359359 0.184475 102 102 102 1.0
337 -0.409409 0.519520 0.437517 102 102 102 1.0
338 -0.721722 -0.917918 1.363456 102 102 102 1.0
339 0.001001 -0.215215 0.046319 102 102 102 1.0
340 0.183183 -0.775776 0.635384 102 102 102 1.0
341 -0.443443 -1.000000 1.196642 102 102 102 1.0
342 -0.891892 0.121121 0.810141 102 102 102 1.0
343 0.621622 0.823824 1.065099 102 102 102 1.0
344 -0.401401 0.415415 0.333693 102 102 102 1.0
345 -0.873874 0.449449 0.965660 102 102 102 1.0
346 0.373373 -0.525526 0.415585 102 102 102 1.0
347 0.991992 -0.497497 1.231552 102 102 102 1.0
348 0.841842 -0.751752 1.273828 102 102 102 1.0
349 -0.281281 0.671672 0.530262 102 102 102 1.0
350 0.281281 0.973974 1.027744 102 102 102 1.0
351 -0.259259 -0.691692 0.545653 102 102 102 1.0
352 0.597598 -0.113113 0.369917 102 102 102 1.0
353 -0.679680 0.153153 0.485420 102 102 102 1.0
354 0.559560 0.161161 0.339080 102 102 102 1.0
355 0.717718 0.479479 0.745019 102 102 102 1.0
356 -0.821822 0.517518 0.943215 102 102 102 1.0
357 -0.191191 -0.097097 0.045982 102 102 102 1.0
358 -0.285285 -0.777778 0.686326 102 102 102 1.0
359 0.355355 -0.539540 0.417380 102 102 102 1.0
360 -0.611612 -0.235235 0.429404 102 102 102 1.0
361 -0.199199 -0.707708 0.540531 102 102 102 1.0
362 0.941942 0.447447 1.087464 102 102 102 1.0
363 -0.199199 0.459459 0.250783 102 102 102 1.0
364 0.059059 -0.301301 0.094270 102 102 102 1.0
365 0.507508 -0.811812 0.916602 102 102 102 1.0
366 0.661662 0.501502 0.689300 102 102 102 1.0
367 0.073073 -0.221221 0.054279 102 102 102 1.0
368 0.935936 -0.987988 1.852096 102 102 102 1.0
369 -0.265265 -0.939940 0.953853 102 102 102 1.0
370 0.061061 0.409409 0.171345 102 102 102 1.0
371 0.207207 -0.023023 0.043465 102 102 102 1.0
372 0.949950 -0.941942 1.789660 102 102 102 1.0
373 0.907908 0.911912 1.655880 102 102 102 1.0
374 0.911912 -0.101101 0.841805 102 102 102 1.0
375 0.871872 0.511512 1.021805 102 102 102 1.0
376 0.705706 -0.859860 1.237380 102 102 102 1.0
377 -0.239239 -0.713714 0.566623 102 102 102 1.0
378 -0.439439 -0.851852 0.918759 102 102 102 1.0
379 -0.015015 -0.847848 0.719071 102 102 102 1.0
380 -0.931932 0.693694 1.349708 102 102 102 1.0
381 0.829830 0.485485 0.924314 102 102 102 1.0
382 0.107107 0.813814 0.673765 102 102 102 1.0
383 -0.517518 -0.713714 0.777212 102 102 102 1.0
384 0.129129 0.805806 0.665997 102 102 102 1.0
385 0.139139 -0.655656 0.449244 102 102 102 1.0
386 -0.201201 -0.619620 0.424410 102 102 102 1.0
387 0.107107 0.133133 0.029196 102 102 102 1.0
388 -0.365365 -0.325325 0.239328 102 102 102 1.0
389 0.571572 0.785786 0.944153 102 102 102 1.0
390 0.115115 0.135135 0.031513 102 102 102 1.0
391 0.095095 0.603604 0.373380 102 102 102 1.0
392 0.055055 -0.839840 0.708362 102 102 102 1.0
393 0.559560 -0.215215 0.359425 102 102 102 1.0
394 0.351351 -0.133133 0.141172 102 102 102 1.0
395 0.341341 -0.799800 0.756194 102 102 102 1.0
396 -0.091091 -0.669670 0.456755 102 102 102 1.0
397 -0.271271 -0.219219 0.121645 102 102 102 1.0
398 -0.945946 -0.317317 0.995504 102 102 102 1.0
399 -0.385385 0.355355 0.274799 102 102 102 1.0
400 0.701702 0.637638 0.898967 102 102 102 1.0
401 -0.053053 -0.345345 0.122078 102 102 102 1.0
402 0.741742 0.555556 0.858823 102 102 102 1.0
403 -0.955956 0.561562 1.229203 102 102 102 1.0
404 -0.061061 0.853854 0.732795 102 102 102 1.0
405 -0.135135 0.989990 0.998342 102 102 102 1.0
406 -0.707708 -0.733734 1.039215 102 102 102 1.0
407 0.809810 -0.425425 0.836779 102 102 102 1.0
408 0.129129 -0.947948 0.915280 102 102 102 1.0
409 -0.709710 -0.163163 0.530310 102 102 102 1.0
410 -0.257257 -0.361361 0.196763 102 102 102 1.0
411 -0.363363 0.961962 1.057404 102 102 102 1.0
412 0.075075 -0.185185 0.039930 102 102 102 1.0
413 -0.719720 0.485485 0.753693 102 102 102 1.0
414 -0.673674 -0.339339 0.568987 102 102 102 1.0
415 -0.289289 0.619620 0.467617 102 102 102 1.0
416 0.867868 0.509510 1.012795 102 102 102 1.0
417 0.463463 -0.219219 0.262855 102 102 102 1.0
418 -0.447447 -0.577578 0.533805 102 102 102 1.0
419 -0.735736 0.273273 0.615985 102 102 102 1.0
420 -0.809810 0.739740 1.203007 102 102 102 1.0
421 -0.443443 -0.139139 0.216002 102 102 102 1.0
422 0.215215 0.389389 0.197942 102 102 102 1.0
423 0.845846 -0.229229 0.768001 102 102 102 1.0
424 0.229229 -0.255255 0.117701 102 102 102 1.0
425 0.581582 -0.183183 0.371793 102 102 102 1.0
426 -0.581582 0.771772 0.933869 102 102 102 1.0
427 -0.163163 -0.305305 0.119834 102 102 102 1.0
428 0.435435 0.459459 0.400707 102 102 102 1.0
429 0.581582 0.779780 0.946294 102 102 102 1.0
430 0.567568 0.733734 0.860498 102 102 102 1.0
431 -0.613614 0.931932 1.245019 102 102 102 1.0
432 -0.489489 -0.001001 0.239601 102 102 102 1.0
433 0.345345 -0.289289 0.202952 102 102 102 1.0
434 0.309309 -0.521522 0.367657 102 102 102 1.0
435 0.765766 -0.499499 0.835897 102 102 102 1.0
436 0.397397 -0.227227 0.209557 102 102 102 1.0
437 -0.155155 0.799800 0.663753 102 102 102 1.0
438 0.789790 -0.925926 1.481107 102 102 102 1.0
439 -0.359359 0.745746 0.685276 102 102 102 1.0
440 0.119119 0.947948 0.912795 102 102 102 1.0
441 -0.703704 0.545546 0.792819 102 102 102 1.0
442 0.567568 -0.031031 0.323096 102 102 102 1.0
443 -0.951952 0.353353 1.031071 102 102 102 1.0
444 0.035035 0.415415 0.173797 102 102 102 1.0
445 0.259259 0.883884 0.848466 102 102 102 1.0
446 0.723724 -0.931932 1.392273 102 102 102 1.0
447 0.169169 -0.537538 0.317565 102 102 102 1.0
448 0.793794 0.003003 0.630118 102 102 102 1.0
449 0.425425 0.393393 0.335745 102 102 102 1.0
450 -0.445445 -0.535536 0.485220 102 102 102 1.0
451 0.701702 -0.743744 1.045540 102 102 102 1.0
452 0.223223 -0.575576 0.381116 102 102 102 1.0
453 0.801802 -0.883884 1.424137 102 102 102 1.0
454 -0.809810 -0.067067 0.660290 102 102 102 1.0
455 0.311311 0.493493 0.340451 102 102 102 1.0
456 0.695696 -0.659660 0.919143 102 102 102 1.0
457 -0.235235 0.023023 0.055866 102 102 102 1.0
458 -0.413413 0.935936 1.046887 102 102 102 1.0
459 0.681682 0.745746 1.020827 102 102 102 1.0
460 0.775776 -0.713714 1.111215 102 102 102 1.0
461 0.573574 -0.191191 0.365541 102 102 102 1.0
462 0.035035 0.861862 0.744033 102 102 102 1.0
463 -0.799800 -0.905906 1.460345 102 102 102 1.0
464 -0.243243 -0.755756 0.630334 102 102 102 1.0
465 -0.867868 -0.623624 1.142101 102 102 102 1.0
466 0.195195 -0.739740 0.585316 102 102 102 1.0
467 0.915916 0.265265 0.909268 102 102 102 1.0
468 0.417417 0.901902 0.987664 102 102 102 1.0
469 -0.931932 -0.727728 1.398085 102 102 102 1.0
470 -0.181181 -0.117117 0.046543 102 102 102 1.0
471 -0.813814 0.045045 0.664322 102 102 102 1.0
472 -0.187187 0.021021 0.035481 102 102 102 1.0
473 0.661662 -0.669670 0.886254 102 102 102 1.0
474 -0.957958 -0.283283 0.997933 102 102 102 1.0
475 0.909910 -0.047047 0.830149 102 102 102 1.0
476 0.813814 0.851852 1.387944 102 102 102 1.0
477 0.799800 0.287287 0.722214 102 102 102 1.0
478 -0.043043 0.035035 0.003080 102 102 102 1.0
479 0.263263 0.979980 1.029668 102 102 102 1.0
480 0.919920 -0.871872 1.606413 102 102 102 1.0
481 0.131131 -0.449449 0.219200 102 102 102 1.0
482 -0.325325 -0.171171 0.135136 102 102 102 1.0
483 -0.795796 -0.731732 1.168722 102 102 102 1.0
484 -0.929930 -0.099099 0.874590 102 102 102 1.0
485 0.721722 0.411411 0.690142 102 102 102 1.0
486 -0.285285 0.733734 0.619753 102 102 102 1.0
487 0.323323 -0.655656 0.534422 102 102 102 1.0
488 0.317317 0.897898 0.906911 102 102 102 1.0
489 0.365365 -0.643644 0.547769 102 102 102 1.0
490 -0.955956 -0.477477 1.141837 102 102 102 1.0
491 0.155155 0.553554 0.330495 102 102 102 1.0
492 -0.945946 0.467467 1.113340 102 102 102 1.0
493 -0.721722 -0.897898 1.327103 102 102 102 1.0
494 0.271271 0.361361 0.204170 102 102 102 1.0
495 0.815816 -0.363363 0.797588 102 102 102 1.0
496 -0.501502 0.803804 0.897604 102 102 102 1.0
